,AAPL,MSFT,AMZN,BRK-A,JPM,JNJ,WMT,BAC,PG,XOM
2005-08-07,5.343662261962891,20.26674461364746,45.27000045776367,83500.0,24.153667449951172,41.68318557739258,35.570499420166016,31.910673141479492,35.687007904052734,38.49833297729492
2005-08-08,5.301400661468506,19.80680274963379,45.65999984741211,83300.0,23.975507736206055,41.61758804321289,35.447898864746094,31.681955337524414,35.78594970703125,39.00202178955078
2005-08-09,5.446831226348877,19.967422485351562,45.93000030517578,83200.0,24.002914428710938,41.99806213378906,35.49836730957031,31.652437210083008,35.58144760131836,39.40627670288086
2005-08-10,5.392139911651611,19.67539405822754,44.7599983215332,83200.0,23.84532356262207,41.88654708862305,35.22431945800781,31.541770935058594,35.42972946166992,39.89244842529297
2005-08-11,5.469205856323242,19.909013748168945,45.209999084472656,84100.0,23.852174758911133,42.18830871582031,35.30363845825195,31.571285247802734,35.39674758911133,40.59174346923828
2005-08-12,5.730235576629639,19.748394012451172,44.20000076293945,84200.0,23.509571075439453,41.69630813598633,35.12333679199219,31.497493743896484,35.32417678833008,40.658329010009766
2005-08-13,5.730235576629639,19.748394012451172,44.20000076293945,84200.0,23.509571075439453,41.69630813598633,35.12333679199219,31.497493743896484,35.32417678833008,40.658329010009766
2005-08-14,5.730235576629639,19.748394012451172,44.20000076293945,84200.0,23.509571075439453,41.69630813598633,35.12333679199219,31.497493743896484,35.32417678833008,40.658329010009766
2005-08-15,5.92663049697876,19.865554809570312,45.040000915527344,83390.0,23.74254035949707,41.55854415893555,35.41183090209961,31.85903549194336,35.739749908447266,40.2387809753418
2005-08-16,5.748880386352539,19.579988479614258,44.27000045776367,83225.0,23.694570541381836,41.33549880981445,34.30836868286133,32.25746154785156,35.34397506713867,39.339683532714844
2005-08-17,5.860751628875732,19.733753204345703,44.119998931884766,82950.0,23.612348556518555,41.656951904296875,34.08409118652344,32.26484298706055,35.23842239379883,38.74696350097656
2005-08-18,5.755096435546875,19.638565063476562,43.72999954223633,84700.0,23.749391555786133,42.148956298828125,34.17814254760742,32.31648254394531,35.739749908447266,38.70033264160156
2005-08-19,5.6966753005981445,19.565338134765625,43.720001220703125,85000.0,23.66716194152832,41.918174743652344,33.700626373291016,32.183677673339844,35.977237701416016,39.173194885253906
2005-08-20,5.6966753005981445,19.565338134765625,43.720001220703125,85000.0,23.66716194152832,41.918174743652344,33.700626373291016,32.183677673339844,35.977237701416016,39.173194885253906
2005-08-21,5.6966753005981445,19.565338134765625,43.720001220703125,85000.0,23.66716194152832,41.918174743652344,33.700626373291016,32.183677673339844,35.977237701416016,39.173194885253906
2005-08-22,5.701647758483887,19.7044677734375,43.77000045776367,84600.0,23.646610260009766,41.87199401855469,33.7657356262207,32.272220611572266,36.38621520996094,39.339683532714844
2005-08-23,5.685486793518066,19.675174713134766,43.41999816894531,84600.0,23.536975860595703,41.38405227661133,33.5269775390625,31.97707176208496,36.54452896118164,39.29306411743164
2005-08-24,5.6892170906066895,19.631242752075195,42.369998931884766,84375.0,23.194366455078125,41.047752380371094,32.95542526245117,31.659818649291992,36.030006408691406,39.213157653808594
2005-08-25,5.725265026092529,19.79233169555664,42.310001373291016,83700.0,23.379379272460938,41.23239517211914,32.767311096191406,31.777862548828125,36.280670166015625,39.41293716430664
2005-08-26,5.685486793518066,19.74839973449707,42.369998931884766,83200.0,23.057331085205078,40.843360900878906,33.0639533996582,31.608165740966797,36.25429153442383,38.900142669677734
2005-08-27,5.685486793518066,19.74839973449707,42.369998931884766,83200.0,23.057331085205078,40.843360900878906,33.0639533996582,31.608165740966797,36.25429153442383,38.900142669677734
2005-08-28,5.685486793518066,19.74839973449707,42.369998931884766,83200.0,23.057331085205078,40.843360900878906,33.0639533996582,31.608165740966797,36.25429153442383,38.900142669677734
2005-08-29,5.697918891906738,19.880203247070312,42.790000915527344,83300.0,23.235483169555664,41.54889678955078,33.02777862548828,31.991844177246094,36.70286178588867,38.906795501708984
2005-08-30,5.788655757904053,19.902170181274414,42.4900016784668,82900.0,23.009361267089844,41.542301177978516,32.69497299194336,31.79999542236328,36.54452896118164,39.03333282470703
2005-08-31,5.828433036804199,20.048622131347656,42.70000076293945,83150.0,23.221773147583008,41.79946517944336,32.52854919433594,32.12097930908203,36.59729766845703,39.89244842529297
2005-09-01,5.750123977661133,19.91681671142578,41.84000015258789,82700.0,23.338260650634766,41.62802505493164,32.557498931884766,32.17322540283203,36.78201675415039,41.07790756225586
2005-09-02,5.745152950286865,19.78501319885254,41.5099983215332,82990.0,23.37251853942871,41.476375579833984,32.23193359375,32.03141784667969,36.93373107910156,40.41191482543945
2005-09-03,5.745152950286865,19.78501319885254,41.5099983215332,82990.0,23.37251853942871,41.476375579833984,32.23193359375,32.03141784667969,36.93373107910156,40.41191482543945
2005-09-04,5.745152950286865,19.78501319885254,41.5099983215332,82990.0,23.37251853942871,41.476375579833984,32.23193359375,32.03141784667969,36.93373107910156,40.41191482543945
2005-09-05,5.745152950286865,19.78501319885254,41.5099983215332,82990.0,23.37251853942871,41.476375579833984,32.23193359375,32.03141784667969,36.93373107910156,40.41191482543945
2005-09-06,6.0658464431762695,19.770362854003906,43.619998931884766,83800.0,23.687721252441406,42.06324005126953,33.05671691894531,32.35987091064453,37.316322326660156,40.66498565673828
2005-09-07,6.050930023193359,19.66053009033203,43.72999954223633,84100.0,23.90699577331543,42.72922134399414,33.17971420288086,32.33000183105469,37.111839294433594,40.931392669677734
2005-09-08,6.18765926361084,19.484790802001953,42.959999084472656,84400.0,23.735689163208008,42.267635345458984,33.17971420288086,32.12097930908203,37.03927230834961,40.8248176574707
2005-09-09,6.377840042114258,19.462831497192383,42.95000076293945,83750.0,23.859031677246094,42.683067321777344,33.201419830322266,32.0612678527832,37.53401565551758,42.090213775634766
2005-09-10,6.377840042114258,19.462831497192383,42.95000076293945,83750.0,23.859031677246094,42.683067321777344,33.201419830322266,32.0612678527832,37.53401565551758,42.090213775634766
2005-09-11,6.377840042114258,19.462831497192383,42.95000076293945,83750.0,23.859031677246094,42.683067321777344,33.201419830322266,32.0612678527832,37.53401565551758,42.090213775634766
2005-09-12,6.3890275955200195,19.484790802001953,44.5,83390.0,23.687721252441406,42.65009689331055,33.201419830322266,31.874662399291992,37.309715270996094,41.637332916259766
2005-09-13,6.316932678222656,19.389598846435547,43.93000030517578,83190.0,23.399934768676758,42.23469543457031,32.608154296875,31.844785690307617,36.63689422607422,41.20443344116211
2005-09-14,6.166530132293701,19.265119552612305,43.099998474121094,83100.0,23.46160316467285,42.39952087402344,32.340450286865234,31.829870223999023,36.29386520385742,41.604034423828125
2005-09-15,6.198847770690918,19.235836029052734,42.709999084472656,82500.0,23.386232376098633,42.4456901550293,32.065521240234375,31.89703941345215,36.61049270629883,41.59737777709961
2005-09-16,6.365409851074219,19.089378356933594,42.79999923706055,81400.0,23.975507736206055,42.97980880737305,31.739948272705078,32.60619354248047,36.90733337402344,42.42319107055664
2005-09-17,6.365409851074219,19.089378356933594,42.79999923706055,81400.0,23.975507736206055,42.97980880737305,31.739948272705078,32.60619354248047,36.90733337402344,42.42319107055664
2005-09-18,6.365409851074219,19.089378356933594,42.79999923706055,81400.0,23.975507736206055,42.97980880737305,31.739948272705078,32.60619354248047,36.90733337402344,42.42319107055664
2005-09-19,6.543158531188965,19.038129806518555,42.75,81600.0,23.701427459716797,42.63032913208008,31.841232299804688,32.38972854614258,36.650081634521484,43.042564392089844
2005-09-20,6.611523151397705,18.920970916748047,41.869998931884766,81600.0,23.66031265258789,42.46546936035156,31.262422561645508,32.098602294921875,36.966705322265625,42.975955963134766
2005-09-21,6.477279186248779,18.664691925048828,41.25,80500.0,23.30401039123535,42.66328811645508,30.74152374267578,31.54619598388672,36.874359130859375,43.26898956298828
2005-09-22,6.451176643371582,18.55485725402832,42.08000183105469,80500.0,23.468454360961914,42.65009689331055,31.247968673706055,31.493942260742188,37.39548873901367,43.27564239501953
2005-09-23,6.612767696380615,18.50360107421875,42.189998626708984,82500.0,23.345109939575195,42.19511795043945,31.25520896911621,31.5238037109375,37.428462982177734,42.5097541809082
2005-09-24,6.612767696380615,18.50360107421875,42.189998626708984,82500.0,23.345109939575195,42.19511795043945,31.25520896911621,31.5238037109375,37.428462982177734,42.5097541809082
2005-09-25,6.612767696380615,18.50360107421875,42.189998626708984,82500.0,23.345109939575195,42.19511795043945,31.25520896911621,31.5238037109375,37.428462982177734,42.5097541809082
2005-09-26,6.692319393157959,18.50360107421875,43.34000015258789,82500.0,23.242334365844727,42.115989685058594,31.19007682800293,31.35212516784668,37.329498291015625,43.0225830078125
2005-09-27,6.642598628997803,18.55485725402832,43.15999984741211,82500.0,23.214929580688477,41.83905029296875,31.18284034729004,31.292407989501953,37.665931701660156,43.0359001159668
2005-09-28,6.349250793457031,18.796493530273438,43.369998931884766,82350.0,23.242334365844727,41.6807975769043,31.204551696777344,31.053512573242188,37.89022445678711,43.089176177978516
2005-09-29,6.505869388580322,18.994197845458984,44.790000915527344,81400.0,23.536975860595703,42.0368537902832,31.50118064880371,31.426773071289062,38.35197448730469,43.1557731628418
2005-09-30,6.663730621337891,18.840423583984375,45.29999923706055,82000.0,23.249191284179688,41.72694396972656,31.703765869140625,31.426773071289062,39.22271728515625,42.316646575927734
2005-10-01,6.663730621337891,18.840423583984375,45.29999923706055,82000.0,23.249191284179688,41.72694396972656,31.703765869140625,31.426773071289062,39.22271728515625,42.316646575927734
2005-10-02,6.663730621337891,18.840423583984375,45.29999923706055,82000.0,23.249191284179688,41.72694396972656,31.703765869140625,31.426773071289062,39.22271728515625,42.316646575927734
2005-10-03,6.766899585723877,18.672019958496094,46.0099983215332,82400.0,23.379379272460938,41.265357971191406,31.660367965698242,31.389434814453125,39.12377166748047,41.61735153198242
2005-10-04,6.681131362915039,18.291250228881836,44.93000030517578,82500.0,23.254793167114258,41.57528305053711,31.72547721862793,31.284931182861328,38.31239318847656,40.32534408569336
2005-10-05,6.560560703277588,18.064254760742188,44.4900016784668,83050.0,23.150981903076172,41.047752380371094,31.472246170043945,31.322261810302734,37.67253112792969,39.25975799560547
2005-10-06,6.426315784454346,18.108196258544922,44.0099983215332,83100.0,23.296327590942383,40.59934997558594,31.783349990844727,31.5238037109375,37.085453033447266,39.00669479370117
2005-10-07,6.376596927642822,18.005674362182617,43.720001220703125,83100.0,23.462430953979492,40.44770812988281,31.8557071685791,31.55367088317871,36.966705322265625,39.692649841308594
2005-10-08,6.376596927642822,18.005674362182617,43.720001220703125,83100.0,23.462430953979492,40.44770812988281,31.8557071685791,31.55367088317871,36.966705322265625,39.692649841308594
2005-10-09,6.376596927642822,18.005674362182617,43.720001220703125,83100.0,23.462430953979492,40.44770812988281,31.8557071685791,31.55367088317871,36.966705322265625,39.692649841308594
2005-10-10,6.260997772216797,17.91048812866211,43.7599983215332,84500.0,23.199426651000977,40.53342819213867,32.224700927734375,31.419296264648438,36.83478927612305,38.9600715637207
2005-10-11,6.412642955780029,17.87387466430664,43.400001525878906,84400.0,23.05408477783203,40.414730072021484,32.57196807861328,31.262537002563477,36.94691848754883,39.5594596862793
2005-10-12,6.1217827796936035,17.793323516845703,42.54999923706055,84800.0,23.026411056518555,40.75102233886719,32.51408386230469,31.270000457763672,36.96012496948242,39.25310134887695
2005-10-13,6.679889678955078,18.005674362182617,42.619998931884766,84300.0,23.35860824584961,42.21488571166992,32.38385772705078,31.35212516784668,37.072242736816406,38.73362731933594
2005-10-14,6.712207794189453,18.064254760742188,43.790000915527344,84600.0,23.587007522583008,42.00389862060547,32.58644485473633,31.389434814453125,37.012882232666016,39.05331039428711
2005-10-15,6.712207794189453,18.064254760742188,43.790000915527344,84600.0,23.587007522583008,42.00389862060547,32.58644485473633,31.389434814453125,37.012882232666016,39.05331039428711
2005-10-16,6.712207794189453,18.064254760742188,43.790000915527344,84600.0,23.587007522583008,42.00389862060547,32.58644485473633,31.389434814453125,37.012882232666016,39.05331039428711
2005-10-17,6.642598628997803,17.961750030517578,45.02000045776367,84850.0,23.531633377075195,41.542301177978516,32.73114013671875,31.389434814453125,36.795204162597656,39.199832916259766
2005-10-18,6.489709854125977,17.99103355407715,44.650001525878906,84600.0,23.37245750427246,41.52252197265625,32.65155792236328,31.031137466430664,36.51155471801758,37.49491500854492
2005-10-19,6.829049110412598,18.371793746948242,45.86000061035156,84500.0,24.036876678466797,42.4127197265625,33.27375411987305,31.680564880371094,36.90935134887695,38.07431411743164
2005-10-20,6.978209495544434,18.152132034301758,45.0099983215332,84500.0,24.050718307495117,42.31380844116211,32.99159622192383,31.50141143798828,36.577857971191406,36.7623291015625
2005-10-21,6.918544769287109,18.144804000854492,45.95000076293945,84500.0,24.313722610473633,42.24787139892578,33.078407287597656,31.54619598388672,36.33917236328125,36.875545501708984
2005-10-22,6.918544769287109,18.144804000854492,45.95000076293945,84500.0,24.313722610473633,42.24787139892578,33.078407287597656,31.54619598388672,36.33917236328125,36.875545501708984
2005-10-23,6.918544769287109,18.144804000854492,45.95000076293945,84500.0,24.313722610473633,42.24787139892578,33.078407287597656,31.54619598388672,36.33917236328125,36.875545501708984
2005-10-24,7.059004306793213,18.379119873046875,46.93000030517578,84800.0,24.74973487854004,42.267635345458984,33.43292999267578,32.38226318359375,36.53144836425781,37.86119842529297
2005-10-25,6.97323751449585,18.327865600585938,46.16999816894531,85100.0,24.72206687927246,41.92475891113281,32.839664459228516,32.23296356201172,36.85630798339844,38.09431076049805
2005-10-26,7.0888352394104,18.38644027709961,39.75,84900.0,24.985061645507812,41.41701126098633,32.97713851928711,32.24789810180664,36.4585075378418,37.428321838378906
2005-10-27,6.8874711990356445,18.196062088012695,39.060001373291016,84900.0,24.936616897583008,40.513641357421875,32.369384765625,32.23296356201172,36.478397369384766,37.02872848510742
2005-10-28,6.770627498626709,18.693981170654297,38.95000076293945,85200.0,25.220378875732422,41.50933837890625,32.91926193237305,32.83014678955078,37.075096130371094,37.5015754699707
2005-10-29,6.770627498626709,18.693981170654297,38.95000076293945,85200.0,25.220378875732422,41.50933837890625,32.91926193237305,32.83014678955078,37.075096130371094,37.5015754699707
2005-10-30,6.770627498626709,18.693981170654297,38.95000076293945,85200.0,25.220378875732422,41.50933837890625,32.91926193237305,32.83014678955078,37.075096130371094,37.5015754699707
2005-10-31,7.158445358276367,18.818464279174805,39.86000061035156,85900.0,25.344953536987305,41.291751861572266,34.22878646850586,32.65099334716797,37.121517181396484,37.38835144042969
2005-11-01,7.1472578048706055,19.008840560913086,40.369998931884766,86600.0,25.504148483276367,40.81697082519531,33.99726867675781,32.561424255371094,36.630897521972656,37.56151580810547
2005-11-02,7.451793670654297,19.374958038330078,40.75,87200.0,25.746387481689453,40.42131805419922,34.40965270996094,32.90480422973633,36.89609909057617,38.21417236328125
2005-11-03,7.687963008880615,19.360322952270508,41.560001373291016,88300.0,25.670244216918945,40.35538864135742,34.33007049560547,32.85253143310547,37.10160827636719,39.00669479370117
2005-11-04,7.600953578948975,19.52140998840332,41.09000015258789,88300.0,25.822513580322266,40.144378662109375,34.50370788574219,33.016761779785156,37.075096130371094,38.56049728393555
2005-11-05,7.600953578948975,19.52140998840332,41.09000015258789,88300.0,25.822513580322266,40.144378662109375,34.50370788574219,33.016761779785156,37.075096130371094,38.56049728393555
2005-11-06,7.600953578948975,19.52140998840332,41.09000015258789,88300.0,25.822513580322266,40.144378662109375,34.50370788574219,33.016761779785156,37.075096130371094,38.56049728393555
2005-11-07,7.486597537994385,19.777690887451172,41.38999938964844,89890.0,26.078588485717773,40.50704574584961,34.76416778564453,33.188453674316406,36.84967041015625,38.02770233154297
2005-11-08,7.445578575134277,19.806976318359375,41.95000076293945,90650.0,25.843278884887695,40.07184982299805,34.44585037231445,33.136207580566406,36.935890197753906,38.402549743652344
2005-11-09,7.471682071685791,19.741077423095703,41.400001525878906,90440.0,26.106281280517578,40.23668670654297,34.87269973754883,33.248172760009766,37.128150939941406,38.489566802978516
2005-11-10,7.604682922363281,19.836267471313477,42.18000030517578,90490.0,26.52153968811035,40.49385070800781,35.48043441772461,33.81549072265625,37.37344741821289,37.78670883178711
2005-11-11,7.649428367614746,19.97539520263672,42.68000030517578,90500.0,26.48001480102539,40.170753479003906,35.45149612426758,33.934932708740234,37.37344741821289,37.83357620239258
2005-11-12,7.649428367614746,19.97539520263672,42.68000030517578,90500.0,26.48001480102539,40.170753479003906,35.45149612426758,33.934932708740234,37.37344741821289,37.83357620239258
2005-11-13,7.649428367614746,19.97539520263672,42.68000030517578,90500.0,26.48001480102539,40.170753479003906,35.45149612426758,33.934932708740234,37.37344741821289,37.83357620239258
2005-11-14,7.638243198394775,20.041297912597656,42.529998779296875,90140.0,26.390039443969727,39.90038299560547,35.66854476928711,34.05437088012695,37.075096130371094,37.92059326171875
2005-11-15,7.741410732269287,20.195514678955078,44.45000076293945,89990.0,26.113201141357422,41.43021011352539,35.29231262207031,33.778175354003906,37.128150939941406,37.773338317871094
2005-11-16,8.073295593261719,20.371761322021484,45.29999923706055,89000.0,26.16857147216797,41.707157135009766,35.36467361450195,33.56916427612305,37.525943756103516,38.27537536621094
2005-11-17,8.019844055175781,20.540672302246094,46.7400016784668,89700.0,26.251615524291992,41.76650619506836,35.625144958496094,33.84535598754883,37.89059066772461,38.409244537353516
2005-11-18,8.024816513061523,20.614112854003906,47.97999954223633,89500.0,26.320844650268555,41.46159362792969,35.81325912475586,34.00958251953125,38.08949661254883,38.99160385131836
2005-11-19,8.024816513061523,20.614112854003906,47.97999954223633,89500.0,26.320844650268555,41.46159362792969,35.81325912475586,34.00958251953125,38.08949661254883,38.99160385131836
2005-11-20,8.024816513061523,20.614112854003906,47.97999954223633,89500.0,26.320844650268555,41.46159362792969,35.81325912475586,34.00958251953125,38.08949661254883,38.99160385131836
2005-11-21,8.074535369873047,20.680208206176758,47.9900016784668,88000.0,26.17547607421875,41.090396881103516,35.90006637573242,34.218589782714844,38.21547317504883,39.74131774902344
2005-11-22,8.26844596862793,20.496614456176758,48.849998474121094,87390.0,26.43848419189453,40.8385009765625,36.31968307495117,34.41267776489258,37.883975982666016,39.935428619384766
2005-11-23,8.341780662536621,20.503955841064453,48.2400016784668,88100.0,26.83991050720215,40.87828063964844,36.58739471435547,34.86803436279297,37.797786712646484,40.07601547241211
2005-11-24,8.341780662536621,20.503955841064453,48.2400016784668,88100.0,26.83991050720215,40.87828063964844,36.58739471435547,34.86803436279297,37.797786712646484,40.07601547241211
2005-11-25,8.618971824645996,20.386449813842773,48.060001373291016,87900.0,26.89527702331543,41.19645690917969,36.52950668334961,35.07705307006836,37.97677993774414,40.236656188964844
2005-11-26,8.618971824645996,20.386449813842773,48.060001373291016,87900.0,26.89527702331543,41.19645690917969,36.52950668334961,35.07705307006836,37.97677993774414,40.236656188964844
2005-11-27,8.618971824645996,20.386449813842773,48.060001373291016,87900.0,26.89527702331543,41.19645690917969,36.52950668334961,35.07705307006836,37.97677993774414,40.236656188964844
2005-11-28,8.658744812011719,20.379106521606445,48.349998474121094,87800.0,26.922971725463867,41.36216735839844,36.17499923706055,34.756065368652344,37.86407470703125,39.319610595703125
2005-11-29,8.464839935302734,20.327699661254883,48.54999923706055,88310.0,26.964487075805664,41.09702682495117,35.45873260498047,34.9202766418457,38.24199676513672,39.051856994628906
2005-11-30,8.430034637451172,20.327699661254883,48.459999084472656,89390.0,26.473100662231445,40.931304931640625,35.13317108154297,34.62600326538086,37.917118072509766,38.84434127807617
2005-12-01,8.899890899658203,20.48192596435547,49.0,90880.0,26.69457244873047,40.89152145385742,34.74969482421875,34.61845397949219,38.21547317504883,39.72792434692383
2005-12-02,9.02791976928711,20.570043563842773,49.060001373291016,90900.0,26.98525047302246,40.5733757019043,34.7062873840332,34.80710983276367,38.029823303222656,39.540504455566406
2005-12-03,9.02791976928711,20.570043563842773,49.060001373291016,90900.0,26.98525047302246,40.5733757019043,34.7062873840332,34.80710983276367,38.029823303222656,39.540504455566406
2005-12-04,9.02791976928711,20.570043563842773,49.060001373291016,90900.0,26.98525047302246,40.5733757019043,34.7062873840332,34.80710983276367,38.029823303222656,39.540504455566406
2005-12-05,8.92723560333252,20.452545166015625,48.83000183105469,89190.0,26.888349533081055,40.467308044433594,34.10578918457031,35.0334587097168,38.07624435424805,39.835025787353516
2005-12-06,9.204424858093262,20.335046768188477,49.2599983215332,89900.0,26.888349533081055,40.08283996582031,34.453067779541016,34.94291305541992,38.06298065185547,39.955528259277344
2005-12-07,9.191994667053223,20.379106521606445,48.83000183105469,89800.0,26.625364303588867,39.79782485961914,34.547115325927734,34.60337448120117,37.81766128540039,39.50702667236328
2005-12-08,9.208155632019043,20.335046768188477,48.349998474121094,89590.0,26.749937057495117,39.824337005615234,34.51093673706055,34.543006896972656,37.797786712646484,39.774776458740234
2005-12-09,9.239229202270508,20.349735260009766,48.7400016784668,89525.0,27.07523536682129,39.837589263916016,34.785884857177734,34.63356399536133,38.00993728637695,39.158958435058594
2005-12-10,9.239229202270508,20.349735260009766,48.7400016784668,89525.0,27.07523536682129,39.837589263916016,34.785884857177734,34.63356399536133,38.00993728637695,39.158958435058594
2005-12-11,9.239229202270508,20.349735260009766,48.7400016784668,89525.0,27.07523536682129,39.837589263916016,34.785884857177734,34.63356399536133,38.00993728637695,39.158958435058594
2005-12-12,9.311321258544922,20.158798217773438,49.06999969482422,89500.0,27.095991134643555,39.87074661254883,35.2199821472168,34.51283645629883,37.73147964477539,39.39993667602539
2005-12-13,9.320021629333496,19.92378807067871,49.5,89195.0,27.27594566345215,39.93701934814453,35.79153060913086,35.08629608154297,38.79228973388672,39.5338134765625
2005-12-14,8.950854301452637,19.894420623779297,49.40999984741211,89200.0,27.372827529907227,39.844215393066406,35.9294319152832,35.29755401611328,39.52820587158203,40.069313049316406
2005-12-15,8.971982955932617,19.769577026367188,49.47999954223633,89300.0,27.393606185913086,39.87736892700195,35.747989654541016,35.22209548950195,39.11052322387695,39.821651458740234
2005-12-16,8.838980674743652,19.754892349243164,49.209999084472656,89300.0,27.538942337036133,40.341373443603516,35.755271911621094,35.44091796875,38.52708053588867,38.86442947387695
2005-12-17,8.838980674743652,19.754892349243164,49.209999084472656,89300.0,27.538942337036133,40.341373443603516,35.755271911621094,35.44091796875,38.52708053588867,38.86442947387695
2005-12-18,8.838980674743652,19.754892349243164,49.209999084472656,89300.0,27.538942337036133,40.341373443603516,35.755271911621094,35.44091796875,38.52708053588867,38.86442947387695
2005-12-19,8.87254524230957,19.703472137451172,48.369998931884766,89000.0,27.407447814941406,40.56011199951172,35.530296325683594,35.10891342163086,38.818790435791016,38.62344741821289
2005-12-20,8.96328067779541,19.725505828857422,48.13999938964844,88700.0,27.407447814941406,40.288333892822266,35.26903533935547,35.229637145996094,38.5933723449707,38.77740478515625
2005-12-21,9.13606071472168,19.630043029785156,48.970001220703125,88750.0,27.56662368774414,40.35462188720703,35.30531311035156,35.191932678222656,38.79890441894531,38.5565071105957
2005-12-22,9.200697898864746,19.5272216796875,49.220001220703125,88400.0,27.718896865844727,40.64628601074219,35.26903533935547,35.4031867980957,38.971290588378906,38.221824645996094
2005-12-23,9.117415428161621,19.563941955566406,49.220001220703125,88700.0,27.822710037231445,40.50707244873047,35.080352783203125,35.41829299926758,39.03759002685547,38.221824645996094
2005-12-24,9.117415428161621,19.563941955566406,49.220001220703125,88700.0,27.822710037231445,40.50707244873047,35.080352783203125,35.41829299926758,39.03759002685547,38.221824645996094
2005-12-25,9.117415428161621,19.563941955566406,49.220001220703125,88700.0,27.822710037231445,40.50707244873047,35.080352783203125,35.41829299926758,39.03759002685547,38.221824645996094
2005-12-26,9.117415428161621,19.563941955566406,49.220001220703125,88700.0,27.822710037231445,40.50707244873047,35.080352783203125,35.41829299926758,39.03759002685547,38.221824645996094
2005-12-27,9.226799011230469,19.43175506591797,48.560001373291016,88600.0,27.753488540649414,39.97017288208008,34.6376838684082,35.13156509399414,38.85195541381836,37.39848709106445
2005-12-28,9.144760131835938,19.380355834960938,48.060001373291016,88500.0,27.62198829650879,40.04970932006836,34.71750259399414,34.91273880004883,38.81217575073242,37.6528205871582
2005-12-29,8.881246566772461,19.292224884033203,47.9900016784668,88700.0,27.587383270263672,39.93701934814453,34.45624542236328,34.85238265991211,38.732601165771484,37.646156311035156
2005-12-30,8.935935020446777,19.2040958404541,47.150001525878906,88620.0,27.46971893310547,39.837589263916016,33.962772369384766,34.82218933105469,38.37458801269531,37.59928894042969
2005-12-31,8.935935020446777,19.2040958404541,47.150001525878906,88620.0,27.46971893310547,39.837589263916016,33.962772369384766,34.82218933105469,38.37458801269531,37.59928894042969
2006-01-01,8.935935020446777,19.2040958404541,47.150001525878906,88620.0,27.46971893310547,39.837589263916016,33.962772369384766,34.82218933105469,38.37458801269531,37.59928894042969
2006-01-02,8.935935020446777,19.2040958404541,47.150001525878906,88620.0,27.46971893310547,39.837589263916016,33.962772369384766,34.82218933105469,38.37458801269531,37.59928894042969
2006-01-03,9.291433334350586,19.710824966430664,47.58000183105469,89300.0,27.815792083740234,40.851768493652344,33.549137115478516,35.523921966552734,38.971290588378906,39.13886642456055
2006-01-04,9.318782806396484,19.806291580200195,47.25,89690.0,27.655237197875977,41.48147201538086,33.614437103271484,35.146644592285156,39.044219970703125,39.205814361572266
2006-01-05,9.245445251464844,19.82097625732422,47.650001525878906,89800.0,27.738998413085938,41.309139251708984,33.157264709472656,35.191932678222656,38.91825866699219,39.01169204711914
2006-01-06,9.484099388122559,19.762229919433594,47.869998931884766,89500.0,27.934450149536133,41.49473571777344,33.295135498046875,35.13910675048828,38.87847137451172,39.781490325927734
2006-01-07,9.484099388122559,19.762229919433594,47.869998931884766,89500.0,27.934450149536133,41.49473571777344,33.295135498046875,35.13910675048828,38.87847137451172,39.781490325927734
2006-01-08,9.484099388122559,19.762229919433594,47.869998931884766,89500.0,27.934450149536133,41.49473571777344,33.295135498046875,35.13910675048828,38.87847137451172,39.781490325927734
2006-01-09,9.453024864196777,19.725505828857422,47.08000183105469,89900.0,28.388158798217773,41.75325393676758,33.17176818847656,35.1617317199707,39.17020034790039,39.76140594482422
2006-01-10,10.050908088684082,19.828319549560547,45.650001525878906,89790.0,28.430034637451172,41.8261604309082,33.28062438964844,34.867469787597656,39.017704010009766,40.069313049316406
2006-01-11,10.428781509399414,20.04129409790039,44.93000030517578,89410.0,28.409095764160156,41.42844009399414,33.795875549316406,34.78446578979492,39.15693664550781,40.34376907348633
2006-01-12,10.477258682250977,19.93113899230957,44.36000061035156,89300.0,27.885581970214844,41.23622512817383,33.19352340698242,34.558109283447266,38.72597885131836,39.92204666137695
2006-01-13,10.638847351074219,19.967851638793945,44.400001525878906,89600.0,27.86464500427246,40.97770309448242,32.94681167602539,34.558109283447266,39.050846099853516,40.81232452392578
2006-01-14,10.638847351074219,19.967851638793945,44.400001525878906,89600.0,27.86464500427246,40.97770309448242,32.94681167602539,34.558109283447266,39.050846099853516,40.81232452392578
2006-01-15,10.638847351074219,19.967851638793945,44.400001525878906,89600.0,27.86464500427246,40.97770309448242,32.94681167602539,34.558109283447266,39.050846099853516,40.81232452392578
2006-01-16,10.638847351074219,19.967851638793945,44.400001525878906,89600.0,27.86464500427246,40.97770309448242,32.94681167602539,34.558109283447266,39.050846099853516,40.81232452392578
2006-01-17,10.529465675354004,19.82097625732422,44.0,89300.0,27.71805763244629,40.6197624206543,32.620235443115234,34.188385009765625,38.885093688964844,41.19390106201172
2006-01-18,10.253519058227539,19.703472137451172,44.31999969482422,89950.0,27.41790771484375,41.22296142578125,32.787139892578125,34.150657653808594,39.0849609375,40.618221282958984
2006-01-19,9.82468318939209,19.8430118560791,44.45000076293945,90200.0,27.26435089111328,41.20969772338867,33.237083435058594,34.060115814208984,38.97836685180664,41.16710662841797
