,AAPL,MSFT,AMZN,BRK-A,JPM,JNJ,WMT,BAC,PG,XOM
2017-06-28,140.48757934570312,66.91813659667969,990.3300170898438,254660.0,83.65473175048828,125.14688873291016,72.4130630493164,22.71381378173828,81.7677230834961,73.31189727783203
2017-06-29,138.41632080078122,65.66220855712889,975.9299926757812,253901.0,84.8934326171875,124.0433349609375,71.86412048339844,23.13232421875,80.49080657958984,72.56556701660156
2017-06-30,138.743896484375,66.08404541015625,968.0,254700.0,85.12628936767578,123.7160186767578,71.62749481201172,23.07525634765625,80.63886260986328,72.59253692626953
2017-07-01,138.743896484375,66.08404541015625,968.0,254700.0,85.12628936767578,123.7160186767578,71.62749481201172,23.07525634765625,80.63886260986328,72.59253692626953
2017-07-02,138.743896484375,66.08404541015625,968.0,254700.0,85.12628936767578,123.7160186767578,71.62749481201172,23.07525634765625,80.63886260986328,72.59253692626953
2017-07-03,138.24290466308594,65.35541534423828,953.6599731445312,257980.0,86.85877227783203,124.28650665283205,71.32465362548828,23.47474479675293,81.18478393554688,73.8244400024414
2017-07-04,138.24290466308594,65.35541534423828,953.6599731445312,257980.0,86.85877227783203,124.28650665283205,71.32465362548828,23.47474479675293,81.18478393554688,73.8244400024414
2017-07-05,138.81130981445312,66.22785186767578,971.4000244140624,257500.0,87.72970581054688,124.97853088378906,71.28677368164062,23.70302581787109,81.12002563476562,72.70043182373047
2017-07-06,137.50114440917972,65.73890686035156,965.1400146484376,255550.0,87.44876098632812,123.93114471435548,71.42875671386719,23.50328063964844,80.84243774414062,72.04402923583984
2017-07-07,138.89801025390622,66.5921630859375,978.760009765625,256780.0,87.88892364501953,123.9498291015625,71.29624938964844,23.617420196533203,81.10152435302734,72.1339340209961
2017-07-08,138.89801025390622,66.5921630859375,978.760009765625,256780.0,87.88892364501953,123.9498291015625,71.29624938964844,23.617420196533203,81.10152435302734,72.1339340209961
2017-07-09,138.89801025390622,66.5921630859375,978.760009765625,256780.0,87.88892364501953,123.9498291015625,71.29624938964844,23.617420196533203,81.10152435302734,72.1339340209961
2017-07-10,139.74575805664062,67.0906982421875,996.469970703125,255400.0,87.27084350585938,123.02400207519531,69.30868530273439,23.674489974975586,80.58334350585938,72.07999420166016
2017-07-11,140.19854736328122,67.10028076171875,994.1300048828124,255500.0,86.93370056152344,122.7247314453125,69.53585052490234,23.39864921569824,80.2872543334961,72.47565460205078
2017-07-12,140.40086364746094,68.21237945556639,1006.510009765625,256000.0,86.634033203125,123.659912109375,69.98068237304689,23.16086387634277,80.46306610107422,72.7993392944336
2017-07-13,142.3565216064453,68.80677032470703,1000.6300048828124,256000.0,87.18655395507812,123.31391143798828,71.03124237060547,23.41767692565918,80.22248840332031,72.808349609375
2017-07-14,143.5799560546875,69.77508544921875,1001.8099975585938,256020.0,86.39053344726562,124.0059585571289,72.25215148925781,23.02769470214844,80.59261322021484,73.08708953857422
2017-07-15,143.5799560546875,69.77508544921875,1001.8099975585938,256020.0,86.39053344726562,124.0059585571289,72.25215148925781,23.02769470214844,80.59261322021484,73.08708953857422
